ID + pdf_title,ID,post_title,post_name,guid,pdf_id,pdf_title,pdf_url_original,pdf_url,equal?
250591Eng-fintech-regulation-in-mexico-,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,1,Eng-fintech-regulation-in-mexico-,https://bfaglobal.com/wp-content/uploads/2021/11/eng-fintech-regulation-in-mexico-.pdf,https://bfaglobal.com/wp-content/uploads/2021/11/ENG-Fintech-Regulation-in-Mexico-.pdf,TRUE
2505911.-digital-payments-remittances-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,2,1.-digital-payments-remittances-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/1.-digital-payments-remittances-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/1.-Digital-Payments-Remittances-Mexico.pdf,TRUE
2505911.-digital-payments-remittances-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,3,1.-digital-payments-remittances-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/1.-digital-payments-remittances-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/1.-Digital-Payments-Remittances-Mexico.pdf,TRUE
2505912.-digital-lending-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,4,2.-digital-lending-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/2.-digital-lending-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/2.-Digital-Lending-Mexico.pdf,TRUE
2505912.-digital-lending-india-final,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,5,2.-digital-lending-india-final,https://bfaglobal.com/wp-content/uploads/2021/08/2.-digital-lending-india-final.pdf,https://bfaglobal.com/wp-content/uploads/2021/08/2.-Digital-Lending-India-FINAL.pdf,TRUE
2505913.-digital-savings-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,6,3.-digital-savings-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/3.-digital-savings-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/3.-Digital-Savings-Mexico.pdf,TRUE
2505913.-digital-savings-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,7,3.-digital-savings-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/3.-digital-savings-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/3.-Digital-Savings-Mexico.pdf,TRUE
2505914.-digital-investment-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,8,4.-digital-investment-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/4.-digital-investment-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/4.-Digital-Investment-Mexico.pdf,TRUE
2505914.-digital-investment-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,9,4.-digital-investment-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/4.-digital-investment-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/4.-Digital-Investment-Mexico.pdf,TRUE
2505915.-digital-insurance-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,10,5.-digital-insurance-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/5.-digital-insurance-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/5.-Digital-Insurance-Mexico.pdf,TRUE
2505915.-digital-insurance-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,11,5.-digital-insurance-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/5.-digital-insurance-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/5.-Digital-Insurance-Mexico.pdf,TRUE
2505916.-digital-capital-raising-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,12,6.-digital-capital-raising-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/6.-digital-capital-raising-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/6.-Digital-Capital-Raising-Mexico.pdf,TRUE
2505916.-digital-capital-raising-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,13,6.-digital-capital-raising-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/6.-digital-capital-raising-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/6.-Digital-Capital-Raising-Mexico.pdf,TRUE
2505917.-personal-financial-managment-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,14,7.-personal-financial-managment-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/7.-personal-financial-managment-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/7.-Personal-Financial-Managment-Mexico.pdf,TRUE
2505917.-personal-financial-managment-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,15,7.-personal-financial-managment-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/7.-personal-financial-managment-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/7.-Personal-Financial-Managment-Mexico.pdf,TRUE
2505918.-e-commerce-dfs-platforms-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,16,8.-e-commerce-dfs-platforms-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/8.-e-commerce-dfs-platforms-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/8.-E-commerce-DFS-Platforms-Mexico.pdf,TRUE
2505918.-e-commerce-dfs-platforms-mexico,250591,Fintech Regulation in Mexico,fintech-regulation-in-mexico,https://bfaglobal.com/?page_id=250591,17,8.-e-commerce-dfs-platforms-mexico,https://bfaglobal.com/wp-content/uploads/2021/09/8.-e-commerce-dfs-platforms-mexico.pdf,https://bfaglobal.com/wp-content/uploads/2021/09/8.-E-commerce-DFS-Platforms-Mexico.pdf,TRUE
250597Es-regulación-de-fintechs-en-méxico,250597,Regulación de Fintechs en México,fintech-regulation-in-mexico-es,https://bfaglobal.com/?page_id=250597,1,Es-regulación-de-fintechs-en-méxico,https://bfaglobal.com/wp-content/uploads/2021/11/es-regulación-de-fintechs-en-méxico.pdf,https://bfaglobal.com/wp-content/uploads/2021/11/ES-Regulación-de-Fintechs-en-México.pdf,TRUE
250597Es-regulación-de-fintechs-en-méxico,250597,Regulación de Fintechs en México,fintech-regulation-in-mexico-es,https://bfaglobal.com/?page_id=250597,2,Es-regulación-de-fintechs-en-méxico,https://bfaglobal.com/wp-content/uploads/2021/11/es-regulación-de-fintechs-en-méxico.pdf,https://bfaglobal.com/wp-content/uploads/2021/11/ES-Regulación-de-Fintechs-en-México.pdf,TRUE
252320Microfinance-barometer-2019 web-1,252320,Learning From Our Past: Successful Ecosystem Evolutions Follow a Common Path,learning-from-our-past-successful-ecosystem-evolutions-follow-a-common-path,https://bfaglobal.com/?p=252320,1,Microfinance-barometer-2019 web-1,https://www.convergences.org/wp-content/uploads/2019/09/microfinance-barometer-2019_web-1.pdf,https://www.convergences.org/wp-content/uploads/2019/09/Microfinance-Barometer-2019_web-1.pdf,TRUE
252321A framework and principles for climate resilience metrics in financing operations en,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,1,A framework and principles for climate resilience metrics in financing operations en,https://publications.iadb.org/publications/english/document/a_framework_and_principles_for_climate_resilience_metrics_in_financing_operations_en.pdf,https://publications.iadb.org/publications/english/document/A_Framework_and_Principles_for_Climate_Resilience_Metrics_in_Financing_Operations_en.pdf,TRUE
252321Sr15 annexi glossary,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,2,Sr15 annexi glossary,https://www.ipcc.ch/site/assets/uploads/sites/2/2019/06/sr15_annexi_glossary.pdf,https://www.ipcc.ch/site/assets/uploads/sites/2/2019/06/SR15_AnnexI_Glossary.pdf,TRUE
252321Digital-financial-services,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,3,Digital-financial-services,https://pubdocs.worldbank.org/en/230281588169110691/digital-financial-services.pdf,http://documents1.worldbank.org/curated/en/425641548843338355/pdf/Banking-on-the-Future-Youth-and-Digital-Financial-Services-in-Sub-Saharan-Africa.pdf,FALSE
252321Wgiiar5-parta final,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,4,Wgiiar5-parta final,https://www.ipcc.ch/site/assets/uploads/2018/02/wgiiar5-parta_final.pdf,https://www.ipcc.ch/site/assets/uploads/2018/02/WGIIAR5-PartA_FINAL.pdf,TRUE
252321200309-sustainable-finance-teg-final-report-taxonomy-annexes en,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,5,200309-sustainable-finance-teg-final-report-taxonomy-annexes en,https://ec.europa.eu/info/sites/info/files/business_economy_euro/banking_and_finance/documents/200309-sustainable-finance-teg-final-report-taxonomy-annexes_en.pdf,https://ec.europa.eu/info/sites/info/files/business_economy_euro/banking_and_finance/documents/200309-sustainable-finance-teg-final-report-taxonomy-annexes_en.pdf,TRUE
252321Final-2017-tcfd-report-11052018,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,6,Final-2017-tcfd-report-11052018,https://assets.bbhub.io/company/sites/60/2020/10/final-2017-tcfd-report-11052018.pdf,https://assets.bbhub.io/company/sites/60/2020/10/FINAL-2017-TCFD-Report-11052018.pdf,TRUE
252321Sr15 annexi glossary,252321,Key Definitions and Terminology for Digital Finance for Climate Resilience,key-definitions-and-terminology-for-digital-finance-for-climate-resilience,https://bfaglobal.com/?p=252321,7,Sr15 annexi glossary,https://www.ipcc.ch/site/assets/uploads/sites/2/2019/06/sr15_annexi_glossary.pdf,https://www.ipcc.ch/site/assets/uploads/sites/2/2019/06/SR15_AnnexI_Glossary.pdf,TRUE
252322Tech for adaptation 06,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,1,Tech for adaptation 06,https://unfccc.int/resource/docs/publications/tech_for_adaptation_06.pdf,https://unfccc.int/resource/docs/publications/tech_for_adaptation_06.pdf,TRUE
252322Ca6681en,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,2,Ca6681en,http://www.fao.org/3/ca6681en/ca6681en.pdf,http://www.fao.org/3/ca6681en/CA6681EN.pdf,TRUE
252322Ca6681en,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,3,Ca6681en,http://www.fao.org/3/ca6681en/ca6681en.pdf,http://www.fao.org/3/ca6681en/CA6681EN.pdf,TRUE
252322Wgiiar5-chap9 final,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,4,Wgiiar5-chap9 final,https://www.ipcc.ch/site/assets/uploads/2018/02/wgiiar5-chap9_final.pdf,https://www.ipcc.ch/site/assets/uploads/2018/02/WGIIAR5-Chap9_FINAL.pdf,TRUE
252322Ocean-fact-sheet-package,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,5,Ocean-fact-sheet-package,https://www.un.org/sustainabledevelopment/wp-content/uploads/2017/05/ocean-fact-sheet-package.pdf,https://www.un.org/sustainabledevelopment/wp-content/uploads/2017/05/Ocean-fact-sheet-package.pdf,TRUE
252322Ocean-fact-sheet-package,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,6,Ocean-fact-sheet-package,https://www.un.org/sustainabledevelopment/wp-content/uploads/2017/05/ocean-fact-sheet-package.pdf,https://www.un.org/sustainabledevelopment/wp-content/uploads/2017/05/Ocean-fact-sheet-package.pdf,TRUE
252322Climate change disaster risk and the urban poor,252322,Stories of Climate Change and Resilience,stories-of-climate-change-and-resilience,https://bfaglobal.com/?p=252322,7,Climate change disaster risk and the urban poor,https://www.iai.int/admin/site/sites/default/files/uploads/climate_change_disaster_risk_and_the_urban_poor.pdf,https://www.iai.int/admin/site/sites/default/files/uploads/Climate_change_disaster_risk_and_the_urban_poor.pdf,TRUE
253451Flex-finance-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,1,Flex-finance-two-pager,https://bfaglobal.com/wp-content/uploads/2020/06/flex-finance-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Flex-Finance-Two-Pager.pdf,TRUE
253451Graviti-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,2,Graviti-two-pager,https://bfaglobal.com/wp-content/uploads/2020/06/graviti-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Graviti-Two-Pager.pdf,TRUE
253451Karmalife-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,3,Karmalife-two-pager,https://bfaglobal.com/wp-content/uploads/2020/06/karmalife-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/KarmaLife-Two-Pager.pdf,TRUE
253451Mango-life-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,4,Mango-life-two-pager,https://bfaglobal.com/wp-content/uploads/2020/06/mango-life-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Mango-Life-Two-Pager.pdf,TRUE
253451Paymenow-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,5,Paymenow-two-pager,https://bfaglobal.com/wp-content/uploads/2020/06/paymenow-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/Paymenow-Two-Pager.pdf,TRUE
253451Wellahealth-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,6,Wellahealth-two-pager,https://bfaglobal.com/wp-content/uploads/2020/06/wellahealth-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/WellaHealth-Two-Pager.pdf,TRUE
253451About-cowrywise,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,7,About-cowrywise,https://bfaglobal.com/wp-content/uploads/2020/06/about-cowrywise.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/About-Cowrywise.pdf,TRUE
253451About-kwara,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,8,About-kwara,https://bfaglobal.com/wp-content/uploads/2020/06/about-kwara.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/About-Kwara.pdf,TRUE
253451About-farmart,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,9,About-farmart,https://bfaglobal.com/wp-content/uploads/2020/06/about-farmart.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/About-farMart.pdf,TRUE
253451About-meerkat,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,10,About-meerkat,https://bfaglobal.com/wp-content/uploads/2020/06/about-meerkat.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/About-Meerkat.pdf,TRUE
253451About-pesakit,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,11,About-pesakit,https://bfaglobal.com/wp-content/uploads/2020/06/about-pesakit.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/About-PesaKit.pdf,TRUE
253451About-spoon,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,12,About-spoon,https://bfaglobal.com/wp-content/uploads/2020/06/about-spoon.pdf,https://bfaglobal.com/wp-content/uploads/2020/06/About-Spoon.pdf,TRUE
253451Indicina-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,13,Indicina-two-pager,https://bfaglobal.com/wp-content/uploads/2021/02/indicina-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2021/02/Indicina-two-pager.pdf,TRUE
253451Kandua-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,14,Kandua-two-pager,https://bfaglobal.com/wp-content/uploads/2021/02/kandua-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2021/02/Kandua-two-pager.pdf,TRUE
253451Jetstream-two-pager,253451,Startup portfolio new,startup-portfolio-new,https://bfaglobal.com/?page_id=253451,15,Jetstream-two-pager,https://bfaglobal.com/wp-content/uploads/2021/02/jetstream-two-pager.pdf,https://bfaglobal.com/wp-content/uploads/2021/02/Jetstream-two-pager.pdf,TRUE
